user_id,count_item,sum_price,recommend_percentage
76561197960339094,17,100.86,
76561197960364170,47,485.62,
76561197960366346,63,630.55,
76561197960390517,75,985.43,
76561197960425229,94,1346.24,100.0
76561197960426941,47,475.67,
76561197960438497,21,169.82,100.0
76561197960453899,34,389.75,
76561197960454309,64,935.57,
76561197960459970,34,363.73,
76561197960461312,77,958.4399999999999,50.0
76561197960462807,10,59.910000000000004,
76561197960467275,214,2355.88,100.0
76561197960468120,25,299.78999999999996,
76561197960470293,18,139.85,
76561197960471546,25,289.8,
76561197960471761,51,540.56,
76561197960478402,26,240.3,
76561197960478966,36,369.8,
76561197960481739,59,657.5699999999999,
76561197960499156,8,49.92,
76561197960508459,14,114.88,
76561197960531365,16,144.85999999999999,
76561197960541850,22,149.85,
76561197960549169,199,2493.2799999999997,
76561197960564189,56,667.59,
76561197960565919,29,464.77000000000004,
76561197960571317,68,596.46,
76561197960572371,29,329.78000000000003,
76561197960575139,85,1383.2,
76561197960577481,167,1970.6599999999999,
76561197960580457,16,120.85,
76561197960589167,31,289.78,
76561197960607334,29,254.76999999999998,
76561197960608571,21,135.84,100.0
76561197960611419,21,194.82999999999998,
76561197960617353,25,234.84,
76561197960666461,17,94.89,
76561197960693758,66,653.5799999999999,
76561197960694096,187,2346.56,
76561197960713250,207,2626.2999999999997,
76561197960721600,31,302.74,
76561197960721799,18,189.84,
76561197960743001,17,74.9,100.0
76561197960799510,41,458.63,
76561197960802408,25,190.79,
76561197960802995,62,578.55,
76561197960803312,56,522.55,
76561197960811584,195,1809.6,
76561197960811774,30,454.77,
76561197960874012,19,314.84000000000003,
76561197960877600,24,258.8,
76561197960888883,40,380.71,
76561197960891010,269,3345.3,
76561197960946320,50,609.62,
76561197960959352,33,460.71999999999997,
76561197960959436,136,1581.18,
76561197960962392,29,293.74,
76561197960963799,98,951.36,
76561197960971187,17,139.87,
76561197961051810,170,1801.6599999999999,100.0
76561197961108717,87,1233.37,
76561197961111954,24,204.82,
76561197961118969,78,1115.44,
76561197961124706,111,1444.1,100.0
76561197961157004,62,734.54,
76561197961172553,164,1913.61,
76561197961172915,153,1709.82,
76561197961187815,24,183.82,
76561197961216740,31,244.78,
76561197961222930,22,214.81,
76561197961234023,29,236.76000000000002,
76561197961247707,95,1189.28,
76561197961279828,33,300.76,
76561197961316177,42,458.69,
76561197961325529,80,1089.36,
76561197961375322,24,195.8,
76561197961448249,22,180.82999999999998,
76561197961464265,74,608.61,100.0
76561197961465709,91,1071.39,
76561197961527817,67,771.41,
76561197961533298,319,3718.23,
76561197961567943,74,1075.33,
76561197961572037,17,79.9,
76561197961612098,32,314.76,
76561197961628243,140,1589.92,
76561197961631213,69,633.59,
76561197961637426,101,1113.23,
76561197961643678,100,1231.3799999999999,
76561197961648625,106,1375.05,
76561197961663345,27,334.8,
76561197961672116,90,970.35,
76561197961702279,89,847.31,
76561197961718947,34,365.84999999999997,50.0
76561197961739219,46,514.6899999999999,
76561197961745322,16,171.84,
76561197961823780,30,255.79,
76561197961838528,18,240.87,
76561197961840584,97,1086.29,
76561197961857584,144,1688.8,
76561197961860415,35,395.71,
76561197961892438,93,1152.24,
76561197961925195,24,184.83999999999997,
76561197961948959,55,738.46,
76561197961951233,12,74.9,
76561197961979693,22,180.82,
76561197962023392,30,354.79,
76561197962025274,55,577.62,100.0
76561197962048866,130,1560.1,
76561197962077181,29,187.81,
76561197962080059,16,139.85999999999999,
76561197962089166,17,109.87,
76561197962104795,79,791.55,
76561197962175536,28,247.79,
76561197962197347,39,320.74,
76561197962221247,80,938.37,
76561197962223765,15,129.85,
76561197962298116,13,94.89,
76561197962338878,45,434.71,
76561197962414903,20,189.84,
76561197962441411,30,319.78,
76561197962448420,86,1084.29,
76561197962604175,29,265.75,
76561197962686639,44,615.64,
76561197962728844,43,400.71,
76561197962738675,64,804.51,
76561197962755121,21,200.81,
76561197962775018,77,841.48,
76561197962862487,62,880.54,
76561197962960302,126,1649.06,
76561197963008605,9,49.92,
76561197963038819,15,104.87,
76561197963090949,24,259.83000000000004,
76561197963130430,204,2426.38,
76561197963206623,187,2374.5099999999998,
76561197963219999,235,3052.12,
76561197963262084,55,799.5699999999999,
76561197963325844,19,189.85,
76561197963338250,23,199.84,
76561197963392788,40,471.73,100.0
76561197963401558,90,825.26,
76561197963405974,98,1288.22,
76561197963406032,29,250.76,
76561197963420680,62,737.49,
76561197963421102,19,150.82999999999998,
76561197963429707,23,249.8,
76561197963436918,114,1376.11,100.0
76561197963443099,44,474.69,
76561197963443724,13,89.9,
76561197963455626,276,3520.95,100.0
76561197963469414,211,2678.48,33.33333333333333
76561197963478502,59,516.64,100.0
76561197963485479,20,277.77,
76561197963518361,13,74.9,
76561197963518399,16,134.87,
76561197963530842,23,139.84,
76561197963532952,55,583.65,
76561197963538874,52,487.60999999999996,
76561197963549028,218,2961.2799999999997,
76561197963584284,31,200.79,
76561197963613344,29,225.78,
76561197963638240,167,2122.75,100.0
76561197963746199,138,1189.97,
76561197963759246,32,500.75,0.0
76561197963797456,105,1230.27,
76561197963801702,51,569.62,
76561197963914566,95,897.31,
76561197963977595,89,984.3299999999999,
76561197964050011,75,1063.46,
76561197964072195,35,444.73,
76561197964092053,150,2049.95,
76561197964129564,148,1465.02,
76561197964188781,257,3219.88,
76561197964247504,36,334.77,
76561197964286188,97,1309.21,
76561197964301090,111,1742.06,
76561197964310685,46,579.6,
76561197964316999,251,3484.16,0.0
76561197964317648,434,4338.94,100.0
76561197964386329,32,309.76,
76561197964386571,59,745.54,
76561197964402427,121,1126.4,100.0
76561197964421738,136,1823.86,
76561197964435063,82,1089.37,
76561197964473354,25,239.79999999999998,
76561197964542243,88,559.63,
76561197964586074,66,926.51,
76561197964656641,23,179.82,
76561197964743118,42,490.68,
76561197964743311,200,2447.1,
76561197964753680,766,8430.7,100.0
76561197964772156,118,1208.27,0.0
76561197964876290,62,647.41,100.0
76561197964880950,205,2594.52,
76561197964932511,8,49.92,
76561197965036285,70,1090.3799999999999,
76561197965059579,63,742.59,100.0
76561197965095468,83,883.29,
76561197965096829,34,270.78000000000003,
76561197965109264,672,7287.34,
76561197965128569,66,792.48,
76561197965139367,140,1908.84,
76561197965144435,101,1406.11,100.0
76561197965157441,105,958.8299999999999,
76561197965185036,84,980.25,
76561197965205416,119,977.3199999999999,100.0
76561197965208032,325,3797.79,100.0
76561197965222957,26,294.8,
76561197965224231,43,357.71999999999997,100.0
76561197965238303,25,190.8,
76561197965240955,60,613.61,
76561197965243099,28,260.77,
76561197965245779,41,552.67,
76561197965263006,218,2892.14,100.0
76561197965264721,24,129.85,
76561197965265903,26,272.78,
76561197965279916,61,426.51,
76561197965281231,27,284.78999999999996,
76561197965312871,117,1651.08,
76561197965316354,20,185.82,
76561197965316820,41,515.67,
76561197965326033,163,1927.78,
76561197965332011,31,270.74,
76561197965355573,269,3079.39,
76561197965359281,138,1002.03,
76561197965370768,19,150.83,
76561197965380720,85,908.38,
76561197965444255,43,517.67,
76561197965461199,121,1484.09,
76561197965468767,33,405.74,
76561197965494000,110,1155.19,
76561197965557728,213,2781.2,100.0
76561197965631636,9,74.94,
76561197965635189,206,2590.53,
76561197965668941,62,146.9,100.0
76561197965716900,53,553.59,
76561197965744283,20,200.85,
76561197965808182,61,752.99,
76561197965833962,32,404.77,
76561197965839479,84,1073.26,
76561197965847529,12,114.92,
76561197965916509,143,1851.87,100.0
76561197965929122,157,1616.78,
76561197965932870,109,1475.18,
76561197965943381,77,957.3199999999999,
76561197966004617,23,284.87,
76561197966024531,94,1204.23,
76561197966165673,43,644.73,
76561197966191220,139,2060.89,
76561197966194834,33,289.74,
76561197966217462,25,206.79,
76561197966217495,31,377.78999999999996,
76561197966220930,73,823.4699999999999,
76561197966227291,237,3368.38,100.0
76561197966261210,48,525.65,
76561197966292841,161,2383.6,
76561197966295765,89,705.64,
76561197966298550,286,4205.69,100.0
76561197966301170,24,290.81,
76561197966341514,76,908.42,
76561197966514579,19,124.86,
76561197966533843,27,255.76,
76561197966578686,29,376.78999999999996,
76561197966586458,69,872.6,100.0
76561197966587792,75,653.36,100.0
76561197966590415,168,1978.55,100.0
76561197966604253,353,4116.5599999999995,0.0
76561197966624181,9,49.92,
76561197966647905,146,1756.9099999999999,0.0
76561197966693214,16,116.86,
76561197966713982,44,469.74,
76561197966721582,94,1091.21,
76561197966723681,144,1980.86,
76561197966725255,25,219.81,
76561197966739560,17,151.86,
76561197966764681,223,3161.42,100.0
76561197966804339,38,296.77,
76561197966807924,283,3761.91,
76561197966836671,101,866.16,
76561197966846734,43,370.67,
76561197966852281,19,199.84,
76561197966878140,163,2106.75,
76561197966936422,135,1680.87,
76561197966950679,86,1014.25,
76561197966956978,454,5395.89,50.0
76561197966979423,111,1585.11,50.0
76561197967019978,36,367.7,
76561197967035821,39,485.73,
76561197967104323,63,632.56,
76561197967105188,970,9939.63,
76561197967118843,108,1348.12,
76561197967118917,15,94.93,100.0
76561197967157024,31,290.77,
76561197967174031,354,3420.71,100.0
76561197967253452,39,465.71,100.0
76561197967270344,17,119.87,
76561197967318124,48,592.64,
76561197967370851,118,1199.3,100.0
76561197967372222,21,160.82,
76561197967394259,31,297.75,
76561197967411092,32,222.78,
76561197967427519,360,4322.5,
76561197967443671,96,1062.44,
76561197967443926,120,1932.03,
76561197967445425,76,865.35,100.0
76561197967457505,129,2047.1299999999999,
76561197967469174,3205,23856.8,
76561197967473231,272,3491.86,
76561197967477981,57,589.5799999999999,
76561197967492300,33,185.82,
76561197967513414,157,2040.69,
76561197967517744,9,49.92,
76561197967568967,15,119.9,
76561197967583370,122,1380.09,
76561197967584607,175,1712.59,
76561197967598398,244,2756.88,
76561197967609413,331,4055.4,0.0
76561197967621845,76,1263.42,
76561197967623794,105,1056.1299999999999,
76561197967649169,14,151.86,
76561197967664049,95,1241.36,100.0
76561197967675083,51,460.59,
76561197967703294,19,144.85,
76561197967708845,39,354.7,0.0
76561197967723333,185,2221.3199999999997,25.0
76561197967756999,540,6302.7,
76561197967787808,109,955.37,
76561197967789230,106,1056.31,
76561197967794920,36,431.71,
76561197967849744,164,2223.68,100.0
76561197967853296,102,1063.23,
76561197967856025,28,335.78,
76561197967883005,10,84.9,
76561197967886769,20,164.85,
76561197967915075,104,1634.1399999999999,
76561197967947947,19,140.84,
76561197968027714,88,1291.2,
76561197968034630,30,240.78,
76561197968090935,220,2646.2,
76561197968108638,53,505.58,
76561197968136686,11,64.94,
76561197968154216,138,2019.9199999999998,
76561197968167449,225,2271.28,100.0
76561197968184802,12,114.89,
76561197968205306,73,920.4699999999999,100.0
76561197968269984,31,325.73,
76561197968284494,18,259.86,
76561197968287469,60,772.47,
76561197968293229,92,1082.23,
76561197968305777,182,1834.85,100.0
76561197968307794,270,3807.95,
76561197968309477,38,340.75,
76561197968314652,414,4917.84,100.0
76561197968331328,393,5252.65,
76561197968361273,40,450.72999999999996,
76561197968362646,36,560.72,
76561197968373869,27,240.79,
76561197968376795,245,3616.85,
76561197968406106,37,298.73,
76561197968409776,36,220.81,
76561197968411887,812,9630.33,
76561197968414429,173,2450.7,
76561197968432179,34,461.69,
76561197968474193,45,356.74,
76561197968515654,57,434.71999999999997,0.0
76561197968515942,191,2505.58,
76561197968547556,121,1307.98,
76561197968572338,19,180.82999999999998,
76561197968594848,13,74.9,
76561197968602819,17,139.89,
76561197968606273,64,931.55,
76561197968620326,61,782.5,
76561197968623460,46,490.63,
76561197968627825,46,564.64,
76561197968647482,59,517.62,
76561197968683994,190,2053.52,
76561197968694830,53,317.76,
76561197968697949,175,1956.4099999999999,
76561197968760638,43,522.68,
76561197968761070,39,374.7,
76561197968765108,66,590.47,
76561197968819541,39,562.71,
76561197968819806,75,856.33,100.0
76561197968874281,78,1015.32,
76561197968887720,347,4677.13,50.0
76561197968915746,46,543.66,
76561197968942250,51,574.59,
76561197968951553,45,694.72,
76561197968986231,47,345.77,
76561197968995739,34,449.77,
76561197969020980,241,2879.14,100.0
76561197969099222,51,555.9399999999999,
76561197969180389,34,337.75,
76561197969208352,19,119.86,
76561197969210592,144,2036.18,
76561197969309317,115,1618.09,
76561197969314107,176,1952.5,75.0
76561197969331617,32,315.8,
76561197969332199,32,392.79,
76561197969339666,151,1716.92,
76561197969361001,61,743.59,
76561197969375164,144,1341.2,
76561197969407671,116,925.22,
76561197969434273,97,1078.23,100.0
76561197969506741,14,104.88,
76561197969526559,83,1154.3,
76561197969534642,183,2044.46,
76561197969569445,32,225.76999999999998,
76561197969572003,25,259.84000000000003,
76561197969577656,17,305.81,
76561197969599867,310,3558.93,0.0
76561197969661732,32,398.8,
76561197969663913,27,110.9,100.0
76561197969678202,30,208.78,
76561197969678792,58,427.67,100.0
76561197969690601,22,297.84,
76561197969726674,73,1049.45,
76561197969731516,37,574.69,
76561197969744612,555,8063.87,
76561197969747452,77,978.35,
76561197969757162,29,220.79,
76561197969792821,71,909.5699999999999,
76561197969800840,183,2295.2,100.0
76561197969868617,87,966.5,100.0
76561197969938407,90,1198.26,
76561197969946076,59,292.76,
76561197969956494,58,602.59,
76561197969968914,65,369.78,
76561197970020418,48,515.65,
76561197970021062,99,1119.31,
76561197970030775,236,2949.2999999999997,
76561197970037772,60,657.43,
76561197970059381,319,4222.29,
76561197970076726,384,5480.7,
76561197970095939,19,149.84,
76561197970097668,120,1849.95,100.0
76561197970132164,151,2060.75,
76561197970137892,177,2078.83,
76561197970147684,112,1178.09,
76561197970148466,570,6099.65,100.0
76561197970168558,33,460.73,
76561197970173381,16,175.87,
76561197970225847,8,49.92,
76561197970293781,21,172.81,
76561197970317038,104,1447.21,100.0
76561197970329595,46,671.63,100.0
76561197970347433,349,4512.14,
76561197970398639,118,1752.04,
76561197970437712,15,234.88,
76561197970492914,21,117.92,
76561197970496656,158,2277.83,
76561197970500142,57,701.59,
76561197970502736,213,2907.75,
76561197970512992,86,1298.35,100.0
76561197970523542,51,287.82,0.0
76561197970524334,74,769.47,
76561197970528472,63,837.53,
76561197970528598,68,711.54,100.0
76561197970528840,72,855.51,
76561197970529590,112,1184.68,
76561197970530608,90,2035.94,
76561197970532578,322,4266.57,
76561197970537259,185,2023.7,
76561197970541216,247,2629.92,
76561197970542002,340,4697.69,
76561197970542592,273,3240.98,100.0
76561197970544576,40,423.79,
76561197970547350,32,221.82,
76561197970548777,50,587.64,
76561197970551076,273,3467.82,100.0
76561197970565267,149,2031.82,50.0
76561197970580235,2070,19517.9,100.0
76561197970600478,270,3088.77,50.0
76561197970628046,83,1205.28,
76561197970628382,70,750.47,
76561197970642656,380,5121.04,
76561197970643572,52,760.12,
76561197970651868,69,827.53,
76561197970652384,301,2923.2599999999998,
76561197970656194,67,644.55,
76561197970657488,118,1375.1,
76561197970660444,25,314.78,
76561197970668319,53,354.65999999999997,
76561197970675875,122,1611.04,
76561197970686545,88,920.41,
76561197970688011,218,2723.68,
76561197970690761,91,1196.4,
76561197970691161,60,524.67,
76561197970692869,73,1064.3899999999999,
76561197970693243,60,695.52,
76561197970723780,490,3974.63,100.0
76561197970724420,688,8710.369999999999,100.0
76561197970725078,193,2919.38,0.0
76561197970733576,61,593.6,
76561197970737508,46,712.6899999999999,
76561197970738784,127,1459.95,
76561197970739448,110,1565.1299999999999,
76561197970739809,28,275.82,
76561197970754503,154,1708.01,
76561197970754837,27,386.79,
76561197970757585,46,665.63,
76561197970758033,100,1017.38,
76561197970767631,28,421.71999999999997,
76561197970767761,22,380.8,100.0
76561197970773965,23,210.88,
76561197970812298,149,1563.9099999999999,100.0
76561197970816430,87,899.21,
76561197970818100,189,2245.37,
76561197970818136,41,670.67,
76561197970828806,158,2329.63,
76561197970835772,29,342.8,
76561197970844697,39,234.87,
76561197970847001,62,638.62,
76561197970851299,23,191.85,
76561197970874404,213,1924.73,
76561197970895200,58,675.61,100.0
76561197970898434,70,690.6,
76561197970905284,87,1041.32,
76561197970909973,21,242.85,
76561197970912667,23,102.9,
76561197970936821,98,1211.12,
76561197970951048,6,54.95,
76561197970953564,285,2917.95,
76561197970969335,9,108.92,
76561197970972400,60,566.57,66.66666666666666
76561197970982479,277,3419.3199999999997,100.0
76561197970997520,140,1487.19,
76561197971005450,69,671.4399999999999,
76561197971027247,276,3090.7,
76561197971044458,34,230.78,
76561197971050940,32,490.71999999999997,0.0
76561197971059162,152,1869.01,100.0
76561197971071859,152,1484.1399999999999,
76561197971074473,446,6282.7,
76561197971076715,41,480.77,
76561197971076881,74,1010.3299999999999,
76561197971077683,63,568.55,
76561197971077817,85,1020.3399999999999,100.0
76561197971085631,9,134.93,
76561197971088208,62,463.53999999999996,
76561197971090890,155,1682.06,
76561197971097974,41,419.77,
76561197971111615,68,772.5,
76561197971119511,1595,12936.08,100.0
76561197971128349,169,1331.13,
76561197971128924,380,5143.41,
76561197971149785,6,42.96,
76561197971157949,78,1042.3999999999999,
76561197971177524,34,439.76,
76561197971180788,160,2047.75,
76561197971184192,80,901.31,
76561197971188713,14,124.92,
76561197971193008,109,1134.24,
76561197971207409,15,147.9,
76561197971253101,54,607.5699999999999,
76561197971256061,28,275.82,
76561197971259035,17,155.86,
76561197971268020,72,1238.47,
76561197971285616,302,2362.93,100.0
76561197971325744,92,1735.21,
76561197971327741,220,2806.41,100.0
76561197971333742,4,34.97,
76561197971336570,70,708.65,100.0
76561197971362297,12,155.91,
76561197971366625,387,3959.85,100.0
76561197971369024,111,1190.18,
76561197971395842,16,215.85999999999999,
76561197971399999,409,4513.95,
76561197971401137,69,886.47,
76561197971402201,50,465.7,100.0
76561197971402877,42,444.72999999999996,
76561197971430664,40,321.74,
76561197971440875,25,296.28,100.0
76561197971458050,23,227.8,
76561197971463775,25,385.78999999999996,
76561197971470597,61,884.55,100.0
76561197971494584,18,200.86,
76561197971495476,55,420.69,
76561197971534022,139,1920.76,
76561197971535079,35,99.88,
76561197971541516,120,1249.98,100.0
76561197971559056,19,184.9,
76561197971561649,23,220.79999999999998,
76561197971591275,127,1325.01,100.0
76561197971591919,49,750.56,
76561197971591953,11,89.9,
76561197971598396,23,224.87,
76561197971627623,31,260.84,
76561197971634172,36,423.71,
76561197971663378,38,354.68,
76561197971688382,77,880.43,
76561197971693646,35,331.72999999999996,
76561197971724679,122,1695.8999999999999,
76561197971725163,129,1455.06,100.0
76561197971742762,48,568.68,
76561197971771012,62,649.65,
76561197971771322,37,185.87,
76561197971799489,37,718.66,
76561197971799589,52,592.62,
76561197971799810,8,79.94,
76561197971806156,31,330.76,
76561197971829696,127,2106.96,
76561197971842661,61,760.48,
76561197971851704,332,2980.17,100.0
76561197971861347,34,112.91,
76561197971910709,74,552.66,
76561197971917242,62,637.68,100.0
76561197971925776,55,471.62,
76561197971933349,79,821.4499999999999,100.0
76561197971942697,37,514.75,
76561197971951483,355,4605.4,
76561197971952198,165,1832.75,
76561197971959348,10,100.91,
76561197971964736,2,39.98,
76561197971982117,71,841.4499999999999,
76561197971994126,154,1661.85,
76561197972059969,186,2282.69,100.0
76561197972062983,97,844.37,
76561197972135736,63,662.5,
76561197972145947,24,130.9,
76561197972149688,44,477.76,
76561197972166311,72,1015.3199999999999,
76561197972180709,131,1599.1399999999999,100.0
76561197972254490,46,466.74,
76561197972254510,187,2323.52,
76561197972261430,326,3503.73,100.0
76561197972269502,49,725.6,
76561197972275505,45,585.68,
76561197972280813,139,1639.97,
76561197972282027,106,1066.2,50.0
76561197972282873,31,305.76,
76561197972286349,208,2406.49,
76561197972289291,35,450.69,
76561197972350379,14,77.93,
