item_id,sumatoria_horas
383110,279
385860,790
387580,0
391030,0
348710,4417
395560,0
397020,0
399600,10
403130,1
409610,1
413220,224
414770,1
415920,0
416530,3180
317060,1009
435410,0
25870,102
18100,681
435480,214
324740,838
333350,431
344240,6793
351100,1334
370020,5852
370160,4307
372350,606
374150,3
360990,800
377880,562
390920,83
398670,3
402300,210
402530,516
406850,999
422590,0
423800,581
428200,21419
428880,4828
433840,1
434220,27
373920,1393
453300,639
366400,2224
457600,4283
467520,10
427910,36
289550,5
433930,0
416180,0
365900,3215
330100,1775
259000,1697
359840,744
461680,383
499620,4
443830,183
404230,584
234820,9713
406650,1327
271760,1699
377690,9993
381100,13523
432010,6854
416790,926
338310,2098
350150,3238
468820,174
414950,471
250360,76566
403780,38
252210,4645
421050,10348
417310,127
4100,1153
298220,428
315330,300
427470,7933
429390,261
377190,741
368150,0
403950,18787
51010,5327
323240,330
352450,19
302970,3520
387280,344
258030,389
321290,9174
409870,23786
496250,801
311930,1642
418020,0
438510,0
438520,0
438530,0
452040,0
337820,428
365430,75
393770,0
443570,454
462480,0
444650,368
411750,87
405670,107
459470,695
290000,2238
403880,160
464380,183
1920,1445
7400,905
21920,2805
15060,2934
367260,622
34860,1576
334410,7
274390,1
261900,0
268970,219
279070,0
311010,1082
315530,0
328000,12
327150,954
338890,51
360550,6733
363650,0
366780,6150
368890,4864
375160,24
331460,446
378630,0
381800,50
382390,0
383710,3582
362860,229
392030,2181
361680,0
401200,0
403270,1014
408260,0
411130,0
411590,0
417110,1757
417900,84
419580,0
396930,84
425040,595
425600,0
424010,0
432180,6737
441060,0
402150,236
434130,63
449250,9077
451140,0
454630,0
459540,6370
461650,112
472870,9481
463460,8834
476410,23
485350,2089
491040,0
493720,149
496630,3273
440520,724
1210,0
342640,1119
243300,324
319980,1931
330130,1262
290870,1050
396120,231
398400,0
399060,328
405320,166
33500,11599
18430,0
381260,906
11920,2758
346470,19876
333390,7362
390310,2594
403660,482
421890,33
483950,1
37900,5881
37910,664
37960,11166
37970,8490
37980,7685
37990,3890
38030,11
38040,0
38050,1440
16200,4104
39600,926
39610,2
39620,521
265420,8964
441920,1311
486290,24
487770,121
375210,411
404860,7
470280,31
510930,17
524120,26
455490,7508
282370,34
503530,14
293400,220
368070,0
336220,130
344890,240
264440,55
349320,7393
367050,2
372250,145
377200,445
369570,23
427030,3695
433380,0
444590,388
425670,515
2690,2175
36300,880
271970,35049
387430,989
502300,0
368800,1509
428440,1441
416140,15
408000,3318
490090,300
492470,326
383270,477
339580,447
469600,17
384920,437
467960,1152
363430,75
444880,439
461410,130
479000,34
373410,852
266190,1322
349150,9
352580,242
404400,15
428930,0
486840,57
487330,566
496590,674
340880,0
354400,2026
17420,0
384090,252
498190,450
270830,990
349530,1586
414850,2
414860,8
24830,1483
374050,4868
465130,1930
416070,448
338600,4
15330,0
376520,252
200530,27024
331580,63
384420,3
384421,28
384422,8
384423,0
384424,0
384425,0
384426,0
384427,0
384428,0
384429,0
384430,0
384431,0
384432,0
384433,0
384434,0
384435,0
384436,0
384437,0
384438,0
384439,0
384440,0
384441,0
384442,0
384443,0
384444,0
384445,0
384446,0
384447,0
384448,0
384449,0
384450,0
384451,0
384452,0
384453,0
384454,0
384455,0
384456,0
384457,0
384458,0
384459,0
384460,0
384461,0
384462,0
384463,0
384464,0
384465,0
384100,21
252850,107
3150,69
46210,208
46220,152
385100,197
421610,8597
490380,6
354160,1056
44000,560
10080,2848
343990,24
449120,29
454730,27
24150,1
334260,4493
444860,220
462990,28697
21950,1017
324360,0
356100,92
409040,152
431870,0
24220,249
341750,396
506660,216
274700,1141
294830,823
352760,292
379530,271
391440,43
400500,12
387790,0
270030,44
410770,415
353630,296
380860,293
369300,1423
434050,0
465760,1792
284680,171
444000,3538
314180,31274
353190,1134
21070,0
387820,154
422940,2138
396680,382
455340,341
486720,3901
7900,395
7910,4175
7450,2203
407780,273
331510,0
447000,28
448160,138
286240,5244
440720,8
486510,256
378790,4337
21990,345
50920,626
458410,42
499230,311
250070,75
452060,3551
424100,12
435490,80
461500,154
465450,76
494830,52
336240,723
340380,566
347470,554
504400,214
373020,84
373021,7
373022,11
373023,45
374700,82
374701,40
374702,9
374703,118
374704,10
374705,1
374706,4
374707,4
374708,10
374709,11
374710,2
374711,5
374712,7
374713,56
374714,100
374715,13
374716,61
374717,88
374718,79
374719,7
374720,106
374721,133
374722,28
374723,0
374724,0
374725,0
374726,0
374727,0
374728,0
374729,0
374730,0
374731,0
374732,0
374733,0
374734,0
374735,0
374736,0
374737,0
374738,0
374739,0
374740,0
374741,0
374742,156
374743,117
374744,1
374745,82
374746,85
403970,230
345990,1
220960,2678
446830,14
321370,390
438330,152
451990,5
503560,27
391000,68
437080,129
379670,511
485240,101
334280,343
339460,594
364250,717
377870,671
379520,16
402340,473
278510,116
378770,149
415740,2151
416380,828
418620,0
429220,1449
444710,34
462100,278
465060,7451
465070,8
489580,17
411690,124
205180,1
206180,0
206940,0
206950,0
206960,0
206970,0
330590,0
443380,10200
473460,6929
339540,83
402260,1055
406720,28
454950,37
393430,1400
428180,1029
389040,1085
349300,724
443860,19
340400,268
462950,434
435210,0
220680,0
358070,164
364700,0
437890,24
491510,3443
356090,40
241070,30614
47850,3183
355420,42
355060,217
353890,75195
407600,14
484890,9
521990,16
12400,0
456610,3815
454250,762
489070,0
263640,991
301500,284
270430,18
409000,2878
397200,36
47570,509
296550,658
475990,29
423440,646
418170,65
494680,195
437520,4
389260,0
435800,1017
268930,2107
373990,22
301930,318
412970,155
407690,224
492270,18
416240,34
344340,9271
448060,104
438430,6625
279420,2458
344160,1501
464690,10
468050,113
306370,166
491620,124
410660,498
497680,42
4410,0
468070,329
410370,693
420100,7354
355310,53
268130,685
461040,250
476700,208
519160,20
10040,0
263180,63
407460,0
407380,808
430290,94
357920,4
513790,6
513140,10
326060,4
392370,4654
492280,1605
362380,60
432720,1890
105200,0
357940,563
389120,215
436000,216
394160,60
403400,14
454700,922
21610,5976
369190,17
393750,937
400470,462
528660,182
378030,520
340210,1264
469830,101
434370,234
437740,2
432240,1794
442890,6427
375750,0
418440,0
346220,1280
406550,14934
429430,0
409920,1
495720,13
391250,4130
15290,340
434030,1031
465150,30
327490,81
350550,0
435360,31006
438130,31630
443330,7164
454170,6511
458380,7527
464490,2859
492080,10971
370390,843
365320,93
288220,2044
337930,6828
447170,8356
461700,2008
494460,1043
327980,666
352740,7614
401290,423
424310,910
317320,0
421740,498
500750,60
468160,11
406670,413
8010,0
425820,47
24210,677
389900,442
455990,101
375870,0
262510,128
262630,0
270070,0
277700,1438
288100,6581
296030,1177
326520,528
330500,211
333100,22
341570,1671
345480,661
357030,9346
360840,570
365200,737
368080,1287
377100,218
379420,446
380660,1426
381050,66
385810,107
387130,114
389010,0
392610,876
394260,251
395550,0
397820,343
398830,349
404390,0
405550,634
407940,291
409460,376
415980,141
416120,0
419500,333
420570,10
424590,258
424760,826
425870,84
426170,3529
428420,0
429350,197
431830,221
432980,0
432990,373
370140,105
433890,1181
434390,1506
437100,217
437170,105
437340,78
439550,341
440770,60
440800,185
440810,37741
441640,75
442260,105
446590,145
449150,0
449180,632
449560,0
449730,745
447780,3567
447800,3523
453660,0
453740,204
454530,5832
454720,354
456720,371
458170,599
459040,683
460230,154
461860,0
462130,130
463070,120
463120,585
463440,756
464100,481
464670,3257
464830,980
467850,1207
468150,0
468930,337
469980,0
471220,135
479020,868
480900,0
479040,0
486350,3868
487160,0
489050,0
492340,40
494990,1045
495980,0
497260,596
497490,60
497880,245
498300,0
498470,194
498940,5
500790,58
501190,272
502210,253
502240,327
503140,287
503690,0
504260,0
507050,0
507270,0
510280,0
511320,0
511610,0
511630,0
516650,0
517700,0
518680,0
293820,242
360290,0
400880,45
277170,20
471160,57
265020,328
3650,6845
50930,200
50940,236
403590,432
494440,8030
283580,92
20200,692
387870,220
337490,46
384750,9
503340,36
355670,0
266470,144
294120,0
351300,606
393740,1
404170,0
420980,0
423650,5701
432100,0
432870,224
256440,82
313960,131
408640,8059
522030,189
368140,7167
20400,0
244290,3260
496490,706
386390,67
403460,16
439900,0
50800,640
527890,1
31300,35
24850,4383
497470,24009
1320,0
244830,5
281900,1
347690,99
355090,0
377040,1
377050,0
378530,0
387770,0
387780,464
387800,0
388540,229
366690,137
397800,0
403470,8
409530,11
413480,279
413500,302
420500,630
420670,320
434490,358
443250,333
443890,0
449320,17
451210,0
453130,1
454520,220
454610,556
458750,502
465510,11231
471640,0
479110,168
485150,0
485640,390
494980,3
498050,57
499610,0
501740,11
503980,0
507360,243
437530,47
61230,131
299090,23717
303290,13555
303310,7285
322440,218
322630,7767
327000,6315
332370,6
350490,6606
358760,11319
367990,1091
369230,4754
407320,9385
407340,6073
412010,7
413580,6649
432490,6784
434860,2144
437020,3797
437030,6310
438940,719
450250,13079
452440,9409
452450,1248
460150,7174
464080,6680
466350,2519
467220,6226
471260,8371
485040,13498
485340,7337
486230,13500
496350,11868
496990,6587
497790,1748
502120,6232
511010,1382
512600,5325
515200,4303
521540,6430
356770,537
465780,535
399610,562
513740,0
55190,1324
458510,181
4790,0
10410,0
10420,0
10440,0
10470,0
10480,229
10490,0
10510,0
10520,0
10630,0
216570,0
242360,0
24600,4207
361430,85
491210,10
314360,257
355140,46
385190,21
514470,0
372740,0
435460,0
499460,13
332580,6
348810,259
461720,0
24630,13850
383070,322
361330,6
352850,52
327100,52
357730,13
332150,325
478950,161
441230,213
485900,363
372780,5
371430,12
378390,48
392260,198
390930,9
405810,38
464620,11981
402880,39
356800,197
326380,705
388450,564
514170,196
335440,0
347080,195
480500,709
513970,0
422300,83
409320,631
432940,0
517350,293
423950,237
467790,83
351060,226
335850,982
449350,0
480410,0
491090,116
467480,0
491240,10
312020,91
443020,1054
299290,0
17400,2595
385350,3
359080,244
335120,1674
356710,3
364510,323
456830,92
432640,92
396390,585
426590,86
506550,10
341030,447
358700,347
264970,3881
470140,14
336440,0
521930,14
446000,67
36320,0
347170,564
524990,0
246820,26
340250,0
377890,0
378450,0
390330,5
400570,4
457730,64
488960,6
497000,0
314770,10
386930,15
488590,30
277230,12813
346550,33
390210,281
392620,23
394830,0
394950,0
397240,21
382130,176
401280,0
412530,7
435260,0
441280,0
443370,380
408400,0
50900,547
427100,478
331480,368
348280,2
491950,3372
525640,219
398900,0
270410,0
298420,52
327760,0
355690,19
411720,0
435600,0
479180,0
485600,126
373650,0
506830,0
506840,19
517170,0
439750,310
428540,0
462400,9
518030,0
443970,90
409910,27
419340,0
497040,27
510990,0
513630,285
522590,70
527570,2
381310,28
414810,14
443800,399
50950,109
351170,732
392790,10762
270230,36
491070,62
512110,0
4400,0
362750,1204
335770,24
340860,1471
468100,0
378090,18
429690,10
502410,120
312400,39
519180,24
393550,137
428040,236
492370,320
517240,55
343250,3
406020,514
435050,0
364970,22
396320,151
436270,172
450290,276
465750,151
395640,0
422140,167
438780,8
514160,36
332630,133
473920,0
417350,241
51040,418
415140,1
380540,43
264420,133
348510,528
384590,0
338630,103
384910,84
432780,100
408960,300
405240,284
428020,5
274800,1
334100,26
50910,3
216930,1137
73000,0
230250,0
444520,0
425310,0
447200,3614
297940,0
243580,5499
404420,45
506500,0
488760,103
469560,12
488360,1
245070,0
323950,0
330420,0
335590,0
349890,0
358720,0
361420,0
342180,7
371360,4
400940,69
408340,196
272920,0
342190,0
355460,0
374970,0
391480,0
392150,0
406890,0
428080,0
435380,0
447330,2
453000,0
456740,0
457380,0
457650,0
465240,0
465430,0
469610,0
497440,0
509140,0
509540,0
513050,0
516900,0
518000,0
522020,0
523090,0
524690,0
529820,0
451430,0
504280,7
512940,0
300630,26
407100,65
7440,2
335930,486
517370,12
51020,42
51030,0
15800,0
367010,104
488550,310
251590,0
422020,0
424750,0
435250,0
448720,0
38070,373
7420,0
383100,401
388980,1046
411550,423
520470,23
438160,17
220980,31
474980,224
338330,0
363950,0
379610,0
452340,0
510830,0
521630,0
525350,0
448020,3
347480,9
427860,48
513240,7
516550,0
406300,7
451900,32
382880,30
464880,9
434600,4
372160,0
504360,0
422860,21
523080,25
513230,0
434870,45
371220,700
406220,0
339530,231
438310,155
438300,46
24620,25
477170,0
493100,0
36310,920
427970,4
8620,0
479010,1
347580,20
383010,0
430930,9
6340,909
425450,2
329040,161
405960,262
393320,9
420630,1192
494370,19
371350,0
35470,35
29530,2328
461950,0
24820,116
377250,212
404200,54
381850,48
7980,255
316460,234
509210,18
308560,81
10590,6472
374660,0
395690,0
443750,0
491470,0
514290,0
471920,0
42660,5
434820,27
342430,155
510040,11
381610,80
503210,46
305150,0
329890,238
512230,0
337650,55
347280,21
381890,24
443700,5
372950,7
433400,13
402280,0
456780,6
33270,99
444770,46
375450,51
353390,0
354280,164
433920,0
485270,7
